"id_cliente","provincia","edad","antiguedad_meses","canal_adquisicion","tipo_poliza","prima_mensual_usd","siniestros_reclamados","score_satisfaccion","churn","Total_Primas_Provincia","Porcentaje_Aporte_Cliente","Ranking_Costo_Provincia","en_riesgo_critico","cartera_vencida_usd","rango_edad"
"EC-10178","Tungurahua",34,29,"Asesor Directo","Individual Premium",162.58,0,4,"No",6921.02,2.34907571427333,9,0,0,"31-55 Adultos"
"EC-10179","Guayas",29,57,"Banca Seguros","Individual Premium",84.99,0,4,"Si",53241.88,0.159629975500489,311,0,0,"18-30 Jóvenes"
"EC-10180","Pichincha",18,49,"Asesor Directo","Corporativo Empresarial",93.26,1,3,"Si",59669.67,0.156293808898223,321,0,0,"18-30 Jóvenes"
"EC-10181","Pichincha",21,8,"Asesor Directo","Individual Premium",116.06,0,2,"No",59669.67,0.194504176074713,242,0,0,"18-30 Jóvenes"
"EC-10182","Manabí",19,5,"Asesor Directo","Individual Premium",71.75,1,4,"No",11778.96,0.609136969647575,83,0,0,"18-30 Jóvenes"
"EC-10183","Guayas",56,55,"Broker Digital","Individual Premium",60.42,1,3,"No",53241.88,0.113482093419691,384,0,0,"56+ Adultos Mayores"
"EC-10184","Pichincha",70,23,"Banca Seguros","Individual Premium",133.63,1,3,"Si",59669.67,0.223949621306771,168,0,0,"56+ Adultos Mayores"
"EC-10185","Pichincha",52,54,"Broker Digital","Individual Premium",76.85,0,5,"No",59669.67,0.128792399890933,372,0,0,"31-55 Adultos"
"EC-10186","Azuay",36,5,"Banca Seguros","Familiar Estándar",76.99,0,2,"Si",16510.84,0.466299715823059,109,0,0,"31-55 Adultos"
"EC-10187","Pichincha",40,5,"Broker Digital","Individual Premium",134.38,4,4,"Si",59669.67,0.225206541279682,165,0,0,"31-55 Adultos"
"EC-10188","Pichincha",66,26,"Broker Digital","Corporativo Empresarial",115.2,0,3,"Si",59669.67,0.193062907839108,245,0,0,"56+ Adultos Mayores"
"EC-10189","Guayas",26,7,"Broker Digital","Individual Premium",117.79,0,1,"Si",53241.88,0.22123561376871,195,0,0,"18-30 Jóvenes"
"EC-10190","Pichincha",65,33,"Broker Digital","Corporativo Empresarial",178.37,1,3,"No",59669.67,0.298929087424147,8,0,0,"56+ Adultos Mayores"
"EC-10191","Pichincha",50,17,"Asesor Directo","Individual Premium",71.33,0,3,"No",59669.67,0.119541468890309,399,0,0,"31-55 Adultos"
"EC-10192","Pichincha",19,22,"Asesor Directo","Individual Premium",87.05,2,4,"No",59669.67,0.145886511522521,337,0,0,"18-30 Jóvenes"
"EC-10193","Manabí",23,7,"Asesor Directo","Corporativo Empresarial",30.02,1,4,"Si",11778.96,0.254861210157773,108,0,0,"18-30 Jóvenes"
"EC-10194","Pichincha",50,21,"Banca Seguros","Corporativo Empresarial",15.41,1,4,"Si",59669.67,0.0258255157100752,592,0,0,"31-55 Adultos"
"EC-10195","Pichincha",35,47,"Banca Seguros","Familiar Estándar",151.07,1,3,"Si",59669.67,0.253177200410192,100,0,0,"31-55 Adultos"
"EC-10196","Pichincha",51,37,"Banca Seguros","Corporativo Empresarial",94.54,0,2,"Si",59669.67,0.158438952318657,314,0,0,"31-55 Adultos"
"EC-10197","Guayas",43,19,"Banca Seguros","Individual Premium",115.43,0,3,"Si",53241.88,0.216803012966484,205,0,0,"31-55 Adultos"
"EC-10198","Guayas",26,57,"Asesor Directo","Corporativo Empresarial",37.38,0,3,"No",53241.88,0.0702078889776244,449,0,0,"18-30 Jóvenes"
"EC-10199","Pichincha",27,23,"Broker Digital","Individual Premium",17,2,3,"Si",59669.67,0.0284901860526462,586,0,0,"18-30 Jóvenes"
"EC-10200","Manabí",40,35,"Asesor Directo","Familiar Estándar",165.36,2,5,"Si",11778.96,1.40385908433342,7,0,0,"31-55 Adultos"
"EC-10201","Guayas",69,15,"Broker Digital","Familiar Estándar",21.41,0,4,"No",53241.88,0.0402127047354451,503,0,0,"56+ Adultos Mayores"
"EC-10202","Pichincha",32,39,"Asesor Directo","Individual Premium",22.94,0,3,"No",59669.67,0.0384449922381002,564,0,0,"31-55 Adultos"
"EC-10203","Tungurahua",26,38,"Broker Digital","Familiar Estándar",47.84,0,3,"Si",6921.02,0.691227593620593,57,0,0,"18-30 Jóvenes"
"EC-10204","Guayas",43,37,"Banca Seguros","Familiar Estándar",163.61,2,5,"No",53241.88,0.307295685276328,61,0,0,"31-55 Adultos"
"EC-10205","Guayas",60,47,"Asesor Directo","Individual Premium",95.73,1,4,"No",53241.88,0.179802065591974,277,0,0,"56+ Adultos Mayores"
"EC-10206","Pichincha",54,12,"Asesor Directo","Individual Premium",41.2,1,4,"Si",59669.67,0.0690468038452366,508,0,0,"31-55 Adultos"
"EC-10207","Tungurahua",47,16,"Broker Digital","Individual Premium",21.88,0,4,"No",6921.02,0.316138372667613,68,0,0,"31-55 Adultos"
"EC-10208","Azuay",34,24,"Asesor Directo","Familiar Estándar",113.88,1,4,"No",16510.84,0.689728687335108,73,0,0,"31-55 Adultos"
"EC-10209","Guayas",25,58,"Banca Seguros","Corporativo Empresarial",108.92,0,3,"Si",53241.88,0.204575796346786,228,0,0,"18-30 Jóvenes"
"EC-10210","Guayas",28,44,"Asesor Directo","Familiar Estándar",106.84,0,3,"Si",53241.88,0.200669097334655,235,0,0,"18-30 Jóvenes"
"EC-10211","Pichincha",65,39,"Banca Seguros","Individual Premium",108.2,0,4,"Si",59669.67,0.181331654758607,265,0,0,"56+ Adultos Mayores"
"EC-10212","Pichincha",22,24,"Asesor Directo","Individual Premium",74.87,0,2,"No",59669.67,0.125474131162448,381,0,0,"18-30 Jóvenes"
"EC-10213","Pichincha",56,51,"Banca Seguros","Individual Premium",148.19,0,1,"Si",59669.67,0.248350627714214,110,0,0,"56+ Adultos Mayores"
"EC-10214","Manabí",31,1,"Banca Seguros","Individual Premium",82.71,1,4,"Si",11778.96,0.702184233582591,73,0,0,"31-55 Adultos"
"EC-10215","Guayas",21,32,"Banca Seguros","Familiar Estándar",132.74,0,4,"No",53241.88,0.249315012918402,156,0,0,"18-30 Jóvenes"
"EC-10216","Pichincha",48,25,"Asesor Directo","Familiar Estándar",175.82,0,5,"Si",59669.67,0.29465555951625,19,0,0,"31-55 Adultos"
"EC-10217","Pichincha",64,58,"Banca Seguros","Familiar Estándar",121.53,1,4,"Si",59669.67,0.203671312410476,216,0,0,"56+ Adultos Mayores"
"EC-10218","Pichincha",61,1,"Banca Seguros","Individual Premium",136.79,1,3,"No",59669.67,0.229245444125969,151,0,0,"56+ Adultos Mayores"
"EC-10219","Pichincha",38,33,"Banca Seguros","Familiar Estándar",117.74,0,4,"No",59669.67,0.197319676814033,233,0,0,"31-55 Adultos"
"EC-10220","Pichincha",36,10,"Banca Seguros","Corporativo Empresarial",162.52,0,1,"Si",59669.67,0.272366178663297,66,0,0,"31-55 Adultos"
"EC-10221","Guayas",44,9,"Banca Seguros","Familiar Estándar",169.48,0,4,"No",53241.88,0.318320840661524,40,0,0,"31-55 Adultos"
"EC-10222","Pichincha",28,9,"Banca Seguros","Corporativo Empresarial",60.76,0,2,"Si",59669.67,0.101827276738752,442,0,0,"18-30 Jóvenes"
"EC-10223","Guayas",43,34,"Banca Seguros","Individual Premium",129.35,0,3,"No",53241.88,0.2429478448169,168,0,0,"31-55 Adultos"
"EC-10224","Pichincha",70,2,"Asesor Directo","Individual Premium",77.82,0,3,"Si",59669.67,0.130418016389231,367,0,0,"56+ Adultos Mayores"
"EC-10225","Azuay",43,35,"Banca Seguros","Familiar Estándar",125.25,0,3,"Si",16510.84,0.758592536781896,62,0,0,"31-55 Adultos"
"EC-10226","Guayas",39,12,"Asesor Directo","Familiar Estándar",27.3,1,3,"Si",53241.88,0.0512754245342201,486,0,0,"31-55 Adultos"
"EC-10227","Pichincha",42,47,"Broker Digital","Individual Premium",20.76,0,4,"No",59669.67,0.0347915448501726,574,0,0,"31-55 Adultos"
"EC-10228","Pichincha",34,58,"Asesor Directo","Individual Premium",118.62,0,2,"Si",59669.67,0.198794462915582,229,0,0,"31-55 Adultos"
"EC-10229","Pichincha",26,30,"Banca Seguros","Corporativo Empresarial",137.9,0,3,"Si",59669.67,0.231105685685877,149,0,0,"18-30 Jóvenes"
"EC-10230","Guayas",61,46,"Banca Seguros","Familiar Estándar",107.58,2,4,"Si",53241.88,0.202058980637047,232,0,0,"56+ Adultos Mayores"
"EC-10231","Pichincha",22,28,"Banca Seguros","Familiar Estándar",73.2,0,3,"No",59669.67,0.1226753893561,391,0,0,"18-30 Jóvenes"
"EC-10232","Pichincha",49,34,"Banca Seguros","Individual Premium",42.92,1,3,"No",59669.67,0.0719293403164455,503,0,0,"31-55 Adultos"
"EC-10233","Guayas",48,32,"Banca Seguros","Familiar Estándar",62.56,1,3,"Si",53241.88,0.117501485672557,378,0,0,"31-55 Adultos"
"EC-10234","Manabí",56,59,"Banca Seguros","Familiar Estándar",79.89,0,3,"No",11778.96,0.678243240489823,75,0,0,"56+ Adultos Mayores"
"EC-10235","Guayas",65,49,"Banca Seguros","Familiar Estándar",44.8,0,4,"No",53241.88,0.0841442864151303,429,0,0,"56+ Adultos Mayores"
"EC-10236","Tungurahua",38,2,"Broker Digital","Individual Premium",32.22,2,5,"Si",6921.02,0.465538316606512,60,0,0,"31-55 Adultos"
"EC-10237","Pichincha",24,46,"Asesor Directo","Familiar Estándar",117.41,0,2,"Si",59669.67,0.196766632025952,234,0,0,"18-30 Jóvenes"
"EC-10238","Pichincha",43,4,"Broker Digital","Individual Premium",84.02,2,3,"No",59669.67,0.140808554831961,347,0,0,"31-55 Adultos"
"EC-10239","Manabí",52,13,"Asesor Directo","Individual Premium",174.29,0,4,"No",11778.96,1.47967222912719,4,0,0,"31-55 Adultos"
"EC-10240","Tungurahua",23,44,"Asesor Directo","Individual Premium",143.46,1,5,"No",6921.02,2.07281585662229,23,0,0,"18-30 Jóvenes"
"EC-10241","Guayas",53,11,"Banca Seguros","Familiar Estándar",148.86,0,5,"No",53241.88,0.279591930262418,110,0,0,"31-55 Adultos"
"EC-10242","Tungurahua",28,19,"Broker Digital","Familiar Estándar",92.73,0,4,"No",6921.02,1.33983141213289,37,0,0,"18-30 Jóvenes"
"EC-10243","Azuay",62,55,"Broker Digital","Familiar Estándar",86.34,0,4,"No",16510.84,0.522929178648694,98,0,0,"56+ Adultos Mayores"
"EC-10244","Guayas",25,31,"Asesor Directo","Individual Premium",108.44,0,3,"No",53241.88,0.203674250420909,231,0,0,"18-30 Jóvenes"
"EC-10245","Guayas",53,41,"Asesor Directo","Familiar Estándar",140.11,0,4,"No",53241.88,0.263157499321962,135,0,0,"31-55 Adultos"
"EC-10246","Azuay",69,60,"Banca Seguros","Corporativo Empresarial",70.51,0,5,"No",16510.84,0.427052772602727,113,0,0,"56+ Adultos Mayores"
"EC-10247","Pichincha",34,52,"Banca Seguros","Individual Premium",117.1,2,3,"No",59669.67,0.196247105103816,237,0,0,"31-55 Adultos"
"EC-10248","Pichincha",70,28,"Broker Digital","Individual Premium",157.31,0,3,"No",59669.67,0.26363477458481,81,0,0,"56+ Adultos Mayores"
"EC-10249","Pichincha",59,59,"Broker Digital","Corporativo Empresarial",120.01,0,2,"No",59669.67,0.20112395459871,223,0,0,"56+ Adultos Mayores"
"EC-10250","Guayas",32,53,"Banca Seguros","Familiar Estándar",101.42,1,2,"No",53241.88,0.190489141254967,252,0,0,"31-55 Adultos"
"EC-10251","Pichincha",68,26,"Broker Digital","Familiar Estándar",31.4,0,2,"Si",59669.67,0.0526230495325347,537,0,0,"56+ Adultos Mayores"
"EC-10252","Pichincha",56,12,"Banca Seguros","Familiar Estándar",146.5,1,4,"No",59669.67,0.245518368041921,116,0,0,"56+ Adultos Mayores"
"EC-10253","Guayas",29,45,"Banca Seguros","Corporativo Empresarial",78.4,0,2,"No",53241.88,0.147252501226478,328,0,0,"18-30 Jóvenes"
"EC-10254","Guayas",64,20,"Asesor Directo","Individual Premium",55.33,0,4,"No",53241.88,0.103921950164044,400,0,0,"56+ Adultos Mayores"
"EC-10255","Pichincha",61,18,"Banca Seguros","Familiar Estándar",153.54,0,3,"Si",59669.67,0.257316656854311,92,0,0,"56+ Adultos Mayores"
"EC-10256","Guayas",53,59,"Banca Seguros","Familiar Estándar",172.63,0,4,"No",53241.88,0.324237235800088,24,0,0,"31-55 Adultos"
"EC-10257","Manabí",30,5,"Asesor Directo","Familiar Estándar",176.68,0,4,"Si",11778.96,1.499962645259,2,0,0,"18-30 Jóvenes"
"EC-10258","Azuay",27,2,"Asesor Directo","Familiar Estándar",32.73,0,4,"Si",16510.84,0.198233403024922,147,0,0,"18-30 Jóvenes"
"EC-10259","Guayas",38,38,"Asesor Directo","Corporativo Empresarial",44.39,0,3,"Si",53241.88,0.0833742159367776,430,0,0,"31-55 Adultos"
"EC-10260","Guayas",68,22,"Banca Seguros","Corporativo Empresarial",117.03,0,5,"No",53241.88,0.219808166052739,198,0,0,"56+ Adultos Mayores"
"EC-10261","Guayas",23,45,"Banca Seguros","Corporativo Empresarial",109.75,1,1,"Si",53241.88,0.20613471951028,224,0,0,"18-30 Jóvenes"
"EC-10262","Tungurahua",38,19,"Banca Seguros","Individual Premium",53.49,2,5,"Si",6921.02,0.772862959505969,52,0,0,"31-55 Adultos"
"EC-10263","Pichincha",55,10,"Banca Seguros","Individual Premium",94.07,0,4,"No",59669.67,0.157651282468966,317,0,0,"31-55 Adultos"
"EC-10264","Guayas",70,9,"Broker Digital","Corporativo Empresarial",88.49,1,3,"Si",53241.88,0.166203747876672,299,0,0,"56+ Adultos Mayores"
"EC-10265","Pichincha",45,16,"Banca Seguros","Familiar Estándar",165.65,0,3,"Si",59669.67,0.277611724683579,54,0,0,"31-55 Adultos"
"EC-10266","Guayas",61,31,"Banca Seguros","Familiar Estándar",166.94,0,1,"Si",53241.88,0.313550160137095,49,0,0,"56+ Adultos Mayores"
"EC-10267","Guayas",57,6,"Asesor Directo","Individual Premium",86.23,0,4,"No",53241.88,0.161958969142337,307,0,0,"56+ Adultos Mayores"
"EC-10268","Guayas",28,16,"Asesor Directo","Individual Premium",99.44,1,4,"No",53241.88,0.186770264310727,258,0,0,"18-30 Jóvenes"
"EC-10269","Guayas",45,9,"Asesor Directo","Familiar Estándar",65.41,0,2,"No",53241.88,0.122854414607448,370,0,0,"31-55 Adultos"
"EC-10270","Guayas",39,11,"Banca Seguros","Corporativo Empresarial",93.3,2,5,"Si",53241.88,0.175237989342225,283,0,0,"31-55 Adultos"
"EC-10271","Guayas",43,10,"Asesor Directo","Individual Premium",73.54,1,3,"No",53241.88,0.13812434872698,344,0,0,"31-55 Adultos"
"EC-10272","Pichincha",64,54,"Asesor Directo","Familiar Estándar",124.11,0,4,"No",59669.67,0.207995117117289,200,0,0,"56+ Adultos Mayores"
"EC-10273","Pichincha",45,55,"Asesor Directo","Corporativo Empresarial",16.05,0,3,"No",59669.67,0.0268980874202924,590,0,0,"31-55 Adultos"
"EC-10274","Guayas",57,44,"Banca Seguros","Familiar Estándar",144.7,0,4,"No",53241.88,0.271778532238155,126,0,0,"56+ Adultos Mayores"
"EC-10275","Guayas",58,56,"Banca Seguros","Individual Premium",164.37,0,5,"No",53241.88,0.308723132992299,60,0,0,"56+ Adultos Mayores"
"EC-10276","Azuay",63,20,"Broker Digital","Individual Premium",39.37,0,4,"No",16510.84,0.238449406571683,139,0,0,"56+ Adultos Mayores"
"EC-10277","Guayas",53,31,"Asesor Directo","Individual Premium",166.49,1,3,"No",53241.88,0.312704960831586,54,0,0,"31-55 Adultos"
"EC-10278","Guayas",30,50,"Banca Seguros","Individual Premium",65.45,0,5,"No",53241.88,0.122929543434605,369,0,0,"18-30 Jóvenes"
"EC-10279","Pichincha",39,50,"Broker Digital","Familiar Estándar",49.55,0,4,"No",59669.67,0.0830405128769775,482,0,0,"31-55 Adultos"
"EC-10280","Guayas",27,31,"Banca Seguros","Individual Premium",178.63,0,5,"No",53241.88,0.335506559873543,4,0,0,"18-30 Jóvenes"
"EC-10281","Azuay",45,11,"Broker Digital","Familiar Estándar",154.25,0,4,"No",16510.84,0.934234720946966,30,0,0,"31-55 Adultos"
"EC-10282","Guayas",19,52,"Banca Seguros","Familiar Estándar",53.95,0,3,"No",53241.88,0.101330005627149,406,0,0,"18-30 Jóvenes"
"EC-10283","Guayas",46,11,"Banca Seguros","Corporativo Empresarial",150.33,0,3,"Si",53241.88,0.282352914660414,106,0,0,"31-55 Adultos"
"EC-10284","Azuay",34,25,"Banca Seguros","Familiar Estándar",156.98,0,5,"No",16510.84,0.950769312766643,24,0,0,"31-55 Adultos"
"EC-10285","Guayas",70,40,"Asesor Directo","Familiar Estándar",24.78,1,4,"Si",53241.88,0.046542308423369,496,0,0,"56+ Adultos Mayores"
"EC-10286","Pichincha",68,52,"Asesor Directo","Familiar Estándar",57.51,1,4,"No",59669.67,0.0963806235228048,457,0,0,"56+ Adultos Mayores"
"EC-10287","Pichincha",29,8,"Banca Seguros","Individual Premium",18.14,0,5,"No",59669.67,0.0304007044114707,584,0,0,"18-30 Jóvenes"
"EC-10288","Manabí",51,33,"Banca Seguros","Corporativo Empresarial",152.64,0,4,"No",11778.96,1.29586992400008,16,0,0,"31-55 Adultos"
"EC-10289","Azuay",50,20,"Banca Seguros","Familiar Estándar",130.96,0,5,"No",16510.84,0.793175877181294,55,0,0,"31-55 Adultos"
"EC-10290","Pichincha",50,39,"Broker Digital","Individual Premium",116.57,1,4,"No",59669.67,0.195358881656292,241,0,0,"31-55 Adultos"
"EC-10291","Manabí",29,50,"Broker Digital","Familiar Estándar",26.72,0,3,"Si",11778.96,0.226845154410916,114,0,0,"18-30 Jóvenes"
"EC-10292","Guayas",45,42,"Banca Seguros","Familiar Estándar",75.2,0,5,"No",53241.88,0.141242195053969,341,0,0,"31-55 Adultos"
"EC-10293","Manabí",56,25,"Asesor Directo","Corporativo Empresarial",130.84,0,3,"No",11778.96,1.11079416179357,36,0,0,"56+ Adultos Mayores"
"EC-10294","Azuay",61,40,"Asesor Directo","Corporativo Empresarial",149.56,0,3,"No",16510.84,0.905829140128546,33,0,0,"56+ Adultos Mayores"
"EC-10295","Guayas",43,56,"Broker Digital","Familiar Estándar",44.86,0,5,"No",53241.88,0.0842569796558649,428,0,0,"31-55 Adultos"
"EC-10296","Guayas",19,22,"Broker Digital","Corporativo Empresarial",34.27,0,5,"No",53241.88,0.0643666226662169,458,0,0,"18-30 Jóvenes"
"EC-10297","Guayas",66,55,"Banca Seguros","Corporativo Empresarial",31.51,1,5,"No",53241.88,0.0591827335924276,471,0,0,"56+ Adultos Mayores"
"EC-10298","Pichincha",58,42,"Broker Digital","Familiar Estándar",119.21,2,3,"No",59669.67,0.199783239960938,225,0,0,"56+ Adultos Mayores"
"EC-10299","Guayas",68,47,"Asesor Directo","Familiar Estándar",164.97,0,4,"No",53241.88,0.309850065399644,57,0,0,"56+ Adultos Mayores"
"EC-10300","Guayas",56,40,"Broker Digital","Familiar Estándar",79.8,0,4,"Si",53241.88,0.149882010176951,324,0,0,"56+ Adultos Mayores"
"EC-10301","Guayas",68,26,"Banca Seguros","Familiar Estándar",114.17,1,1,"Si",53241.88,0.214436454911059,212,0,0,"56+ Adultos Mayores"
"EC-10302","Guayas",70,15,"Asesor Directo","Individual Premium",53.25,0,3,"Si",53241.88,0.100015251151913,408,0,0,"56+ Adultos Mayores"
"EC-10303","Pichincha",26,7,"Asesor Directo","Individual Premium",69.79,3,3,"Si",59669.67,0.116960593212599,403,0,0,"18-30 Jóvenes"
"EC-10304","Azuay",36,58,"Banca Seguros","Individual Premium",24.29,0,4,"Si",16510.84,0.147115470805846,155,0,0,"31-55 Adultos"
"EC-10305","Pichincha",52,21,"Asesor Directo","Individual Premium",65.16,4,3,"Si",59669.67,0.109201207246496,421,0,0,"31-55 Adultos"
"EC-10306","Guayas",23,3,"Banca Seguros","Familiar Estándar",62.28,0,3,"No",53241.88,0.116975583882462,380,0,0,"18-30 Jóvenes"
"EC-10307","Pichincha",62,37,"Broker Digital","Familiar Estándar",118.29,0,1,"No",59669.67,0.198241418127501,231,0,0,"56+ Adultos Mayores"
"EC-10308","Guayas",39,35,"Asesor Directo","Familiar Estándar",95.1,0,3,"No",53241.88,0.178618786564261,278,0,0,"31-55 Adultos"
"EC-10309","Azuay",36,55,"Broker Digital","Familiar Estándar",133.03,1,4,"No",16510.84,0.805713095154456,53,0,0,"31-55 Adultos"
"EC-10310","Manabí",45,34,"Banca Seguros","Individual Premium",118.91,0,4,"No",11778.96,1.00951187541175,45,0,0,"31-55 Adultos"
"EC-10311","Guayas",54,6,"Asesor Directo","Familiar Estándar",148.81,0,5,"Si",53241.88,0.279498019228472,111,0,0,"31-55 Adultos"
"EC-10312","Pichincha",38,25,"Banca Seguros","Familiar Estándar",94.85,1,4,"No",59669.67,0.158958479240794,313,0,0,"31-55 Adultos"
"EC-10313","Azuay",65,18,"Banca Seguros","Corporativo Empresarial",129.22,1,2,"No",16510.84,0.78263734613139,57,0,0,"56+ Adultos Mayores"
"EC-10314","Pichincha",62,14,"Banca Seguros","Familiar Estándar",110.22,1,4,"No",59669.67,0.18471695921898,261,0,0,"56+ Adultos Mayores"
"EC-10315","Azuay",26,58,"Asesor Directo","Individual Premium",25.51,0,5,"No",16510.84,0.15450455579486,154,0,0,"18-30 Jóvenes"
"EC-10316","Guayas",50,11,"Banca Seguros","Familiar Estándar",47.09,2,3,"Si",53241.88,0.0884454117698323,425,0,0,"31-55 Adultos"
"EC-10317","Guayas",26,9,"Banca Seguros","Corporativo Empresarial",25.65,0,3,"Si",53241.88,0.0481763604140199,491,0,0,"18-30 Jóvenes"
"EC-10318","Guayas",50,53,"Broker Digital","Individual Premium",171.4,0,4,"No",53241.88,0.32192702436503,29,0,0,"31-55 Adultos"
"EC-10319","Guayas",53,37,"Asesor Directo","Individual Premium",49.44,0,5,"No",53241.88,0.0928592303652688,420,0,0,"31-55 Adultos"
"EC-10320","Manabí",32,46,"Asesor Directo","Familiar Estándar",59.68,1,4,"No",11778.96,0.506666123324979,93,0,0,"31-55 Adultos"
"EC-10321","Guayas",24,10,"Banca Seguros","Individual Premium",170.88,0,4,"Si",53241.88,0.320950349611997,30,0,0,"18-30 Jóvenes"
"EC-10322","Pichincha",44,36,"Banca Seguros","Corporativo Empresarial",47.12,0,3,"Si",59669.67,0.0789680921647463,492,0,0,"31-55 Adultos"
"EC-10323","Manabí",34,25,"Asesor Directo","Corporativo Empresarial",134.69,0,4,"Si",11778.96,1.1434795601649,33,0,0,"31-55 Adultos"
"EC-10324","Pichincha",32,56,"Asesor Directo","Familiar Estándar",160.86,2,3,"No",59669.67,0.269584195789921,69,0,0,"31-55 Adultos"
"EC-10325","Guayas",26,30,"Banca Seguros","Familiar Estándar",155.65,0,3,"No",53241.88,0.292345048672211,87,0,0,"18-30 Jóvenes"
"EC-10326","Azuay",44,3,"Banca Seguros","Familiar Estándar",15.06,0,3,"No",16510.84,0.0912128032250328,165,0,0,"31-55 Adultos"
"EC-10327","Guayas",34,5,"Asesor Directo","Individual Premium",99.51,0,3,"Si",53241.88,0.18690173975825,257,0,0,"31-55 Adultos"
"EC-10328","Pichincha",19,25,"Banca Seguros","Familiar Estándar",123.27,4,4,"Si",59669.67,0.206587366747629,206,0,0,"18-30 Jóvenes"
"EC-10329","Guayas",48,45,"Broker Digital","Individual Premium",151.39,1,5,"Si",53241.88,0.284343828580058,99,0,0,"31-55 Adultos"
"EC-10330","Guayas",49,54,"Asesor Directo","Individual Premium",106.65,0,5,"No",53241.88,0.200312235405662,237,0,0,"31-55 Adultos"
"EC-10331","Guayas",65,44,"Banca Seguros","Familiar Estándar",39.89,2,3,"No",53241.88,0.0749222228816864,444,0,0,"56+ Adultos Mayores"
